protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	significant	ngood	query	name	symbol
Q9NSD9	0.0852355698432069	0.0852355698432069	1.75083045280708	0.164908848301505	0.295201579975725	-5.77909507306204	FALSE	3	Q9NSD9	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	FARSB
P62191	-0.105099482950471	-0.105099482950471	-1.74987093881918	0.165082202233067	0.295201579975725	-5.78023475433455	FALSE	3	P62191	26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)	PSMC1
F8WBI9	-0.336059231014525	-0.336059231014525	-1.7425967716555	0.166402929190535	0.296928633644964	-5.78887359001803	FALSE	3	F8WBI9	Propionyl-CoA carboxylase beta chain, mitochondrial (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit beta)	PCCB
A0A0C4DGL3	0.170070973956427	0.170070973956427	1.74255496623708	0.166410552921903	0.296928633644964	-5.788923232045	FALSE	3	A0A0C4DGL3	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	DUT
Q5JP53	-0.0841671049163794	-0.0841671049163793	-1.74137863478868	0.166625228271009	0.296988165296967	-5.79032004166144	FALSE	3	Q5JP53	Tubulin beta chain	TUBB
A0A0U1RRM6	-0.101280481870612	-0.101280481870612	-1.73700313129611	0.167426403585683	0.298091792471031	-5.79551511638096	FALSE	3	A0A0U1RRM6	ENAH actin regulator	ENAH
M0QY97	-0.169065222125461	-0.169065222125461	-1.73046672650348	0.168631111621024	0.299910706661495	-5.80327425149848	FALSE	3	M0QY97	Zinc finger CCCH-type containing 4	ZC3H4
B4DJV2	0.0613189987276636	0.0613189987276636	1.7263551125805	0.169393766214675	0.300940335205681	-5.80815397611713	FALSE	3	B4DJV2	Citrate synthase	CS
P62877	-0.146222995476534	-0.146222995476534	-1.72338914128857	0.169946257369035	0.301559570088555	-5.81167352222986	FALSE	3	P62877	E3 ubiquitin-protein ligase RBX1 (EC 2.3.2.27) (EC 2.3.2.32) (E3 ubiquitin-protein transferase RBX1) (Protein ZYP) (RING finger protein 75) (RING-box protein 1) (Rbx1) (Regulator of cullins 1) (ROC1) [Cleaved into: E3 ubiquitin-protein ligase RBX1, N-terminally processed (E3 ubiquitin-protein transferase RBX1, N-terminally processed)]	RBX1
P36543	1.54601265130309	1.54601265130309	1.72250931483191	0.170110526716621	0.301559570088555	-5.81271747667578	FALSE	3	P36543	V-type proton ATPase subunit E 1 (V-ATPase subunit E 1) (V-ATPase 31 kDa subunit) (p31) (Vacuolar proton pump subunit E 1)	ATP6V1E1
A0A1W2PQ11	-0.128551597074	-0.128551597074	-1.72117830316278	0.170359364885373	0.301674205061883	-5.81429670841666	FALSE	3	A0A1W2PQ11	Contactin 2	CNTN2
R4GMR5	0.0797080706703179	0.0797080706703179	1.71702951272958	0.171137551137949	0.30235989110821	-5.81921861865894	FALSE	3	R4GMR5	26S proteasome non-ATPase regulatory subunit 8	PSMD8
F8VX11	-0.354530153623842	-0.354530153623842	-1.90195546494309	0.171248514608583	0.30235989110821	-5.43720742513088	FALSE	2	F8VX11	Eukaryotic translation initiation factor 4B	EIF4B
F5H1N7	-0.384146487053738	-0.384146487053738	-1.71616415879507	0.171300353448363	0.30235989110821	-5.82024511571678	FALSE	3	F5H1N7	Capping protein inhibiting regulator of actin dynamics	CRACD
E9PQ57	-0.12025497171455	-0.12025497171455	-1.89682267733789	0.172026521299121	0.303314792129129	-5.44268354574653	FALSE	2	E9PQ57	Rae1 protein homolog (mRNA-associated protein mrnp 41)	RAE1
P35221	0.102398360205705	0.102398360205705	1.70421634520178	0.173565483672201	0.305245945717953	-5.83441359506799	FALSE	3	P35221	Catenin alpha-1 (Alpha E-catenin) (Cadherin-associated protein) (Renal carcinoma antigen NY-REN-13)	CTNNA1
Q96G61	-0.189433670032053	-0.189433670032053	-1.70421448952596	0.17356583800552	0.305245945717953	-5.83441579501559	FALSE	3	Q96G61	Diphosphoinositol polyphosphate phosphohydrolase 3-beta (DIPP-3-beta) (DIPP3-beta) (hDIPP3beta) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 3-beta) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Nucleoside diphosphate-linked moiety X motif 11) (Nudix motif 11) (hAps1)	NUDT11
A0A1X7SBZ2	0.0590169272896293	0.0590169272896293	1.70331618779434	0.173737457364384	0.305245945717953	-5.83548072919521	FALSE	3	A0A1X7SBZ2	RNA helicase (EC 3.6.4.13)	DDX17
O75534	0.0726708246856863	0.0726708246856863	1.70263774096072	0.173867196187332	0.305245945717953	-5.8362849944264	FALSE	3	O75534	Cold shock domain-containing protein E1 (N-ras upstream gene protein) (Protein UNR)	CSDE1
Q16698	-0.0838570861228574	-0.0838570861228574	-1.6959850285601	0.175144989242931	0.307160056081285	-5.84416998677196	FALSE	3	Q16698	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial (EC 1.3.1.124) (2,4-dienoyl-CoA reductase [NADPH]) (4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)	DECR1
E9PJD9	0.0684397704846123	0.0684397704846123	1.69348924579926	0.175626988352116	0.307675943230766	-5.84712735781987	FALSE	3	E9PJD9	Large ribosomal subunit protein uL15 (60S ribosomal protein L27a)	RPL27A
P20042	-1.26260155842962	-1.26260155842962	-1.87125013435259	0.175968236932632	0.30783573234961	-5.47001088429694	FALSE	2	P20042	Eukaryotic translation initiation factor 2 subunit 2 (Eukaryotic translation initiation factor 2 subunit beta) (eIF2-beta)	EIF2S2
A6NKB8	-0.201837411469193	-0.201837411469193	-1.87044542957001	0.176094066673739	0.30783573234961	-5.47087197797808	FALSE	2	A6NKB8	Arginyl aminopeptidase	RNPEP
H7C3P4	-0.0968604964005279	-0.0968604964005279	-1.68610913596236	0.177060728667026	0.308926454478282	-5.85587005884154	FALSE	3	H7C3P4	N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase)	GNS
P40222	-1.17043385847077	-1.17043385847077	-1.86283559982113	0.177289481202647	0.308926454478282	-5.4790185009846	FALSE	2	P40222	Alpha-taxilin	TXLNA
Q14008	-0.0576766951640308	-0.0576766951640308	-1.68489700442167	0.177297423550062	0.308926454478282	-5.8573056433544	FALSE	3	Q14008	Cytoskeleton-associated protein 5 (Colonic and hepatic tumor overexpressed gene protein) (Ch-TOG)	CKAP5
Q15019	-0.0569651291081595	-0.0569651291081595	-1.68400205851412	0.177472401504312	0.308926454478282	-5.85836550649105	FALSE	3	Q15019	Septin-2 (Neural precursor cell expressed developmentally down-regulated protein 5) (NEDD-5)	SEPTIN2
F8W038	-0.125581085904962	-0.125581085904962	-1.67710615346093	0.178826975774373	0.310751824193047	-5.86653031720879	FALSE	3	F8W038	Chromosome 17 open reading frame 49	C17orf49
B1ANR0	0.115733807965736	0.115733807965736	1.67616019106494	0.179013665697178	0.310751824193047	-5.86765008501926	FALSE	3	B1ANR0	Polyadenylate-binding protein (PABP)	PABPC4
A0A669KB62	0.0619072825202208	0.0619072825202208	1.67577277792585	0.179090184394528	0.310751824193047	-5.86810866069121	FALSE	3	A0A669KB62	Catenin delta 1	CTNND1
O14980	0.0539603183326091	0.0539603183326091	1.67035698617696	0.180163586960523	0.312283550731573	-5.87451812299303	FALSE	3	O14980	Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog)	XPO1
Q13404	-0.1814749272149	-0.1814749272149	-1.84057969818988	0.180843237281696	0.313130256519469	-5.50287891490978	FALSE	2	Q13404	Ubiquitin-conjugating enzyme E2 variant 1 (UEV-1) (CROC-1) (TRAF6-regulated IKK activator 1 beta Uev1A)	UBE2V1
O75367	0.0765367418953829	0.0765367418953829	1.66590932764017	0.181050318464218	0.31315778420738	-5.87978020070743	FALSE	3	O75367	Core histone macro-H2A.1 (Histone macroH2A1) (mH2A1) (Histone H2A.y) (H2A/y) (Medulloblastoma antigen MU-MB-50.205)	MACROH2A1
A0A0C4DGQ5	-0.125230775853326	-0.125230775853326	-1.65868547080017	0.182500622566635	0.31533335418159	-5.88832360261976	FALSE	3	A0A0C4DGQ5	Calpain small subunit 1 (Epididymis secretory sperm binding protein)	CAPNS1
E7EX44	-0.532832844449673	-0.532832844449673	-1.6569058936058	0.182859826338423	0.315367468594705	-5.89042761556606	FALSE	3	E7EX44	Caldesmon 1	CALD1
Q6P2E9	-0.149116917861394	-0.149116917861394	-1.65668023052364	0.182905430503644	0.315367468594705	-5.89069440127865	FALSE	3	Q6P2E9	Enhancer of mRNA-decapping protein 4 (Autoantigen Ge-1) (Autoantigen RCD-8) (Human enhancer of decapping large subunit) (Hedls)	EDC4
Q5T6H7	0.0903004853833782	0.0903004853833781	1.65362212565138	0.183524654934767	0.316042117328467	-5.89430937871086	FALSE	3	Q5T6H7	X-prolyl aminopeptidase 1	XPNPEP1
P30153	-0.0656981065488799	-0.0656981065488799	-1.65217637163958	0.183818188405919	0.316042117328467	-5.8960181345427	FALSE	3	P30153	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha)	PPP2R1A
P12814	0.107012243898316	0.107012243898316	1.65189417645289	0.183875542011007	0.316042117328467	-5.89635164466613	FALSE	3	P12814	Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1)	ACTN1
Q15768	0.0872781526439552	0.0872781526439552	1.81645003072542	0.18479529172249	0.317290029183898	-5.52880434870309	FALSE	2	Q15768	Ephrin-B3 (EPH-related receptor transmembrane ligand ELK-L3) (EPH-related receptor tyrosine kinase ligand 8) (LERK-8)	EFNB3
P26196	0.0809125395330744	0.0809125395330744	1.638490730136	0.186622036127896	0.320090989714654	-5.91218461377218	FALSE	3	P26196	Probable ATP-dependent RNA helicase DDX6 (EC 3.6.4.13) (ATP-dependent RNA helicase p54) (DEAD box protein 6) (Oncogene RCK)	DDX6
Q9NR31	0.132467518171686	0.132467518171686	1.62767303284017	0.18887092461724	0.323460674695765	-5.92495149730208	FALSE	3	Q9NR31	GTP-binding protein SAR1a (COPII-associated small GTPase)	SAR1A
A0A2R8Y4Q3	-0.134767081959066	-0.134767081959066	-1.79156799736998	0.188981602981592	0.323460674695765	-5.55559546638966	FALSE	2	A0A2R8Y4Q3	OPA1 mitochondrial dynamin like GTPase	OPA1
Q96JJ7	0.409678443718632	0.409678443718632	1.78864504810682	0.189480929246259	0.32367610859579	-5.55874630471392	FALSE	2	Q96JJ7	Protein disulfide-isomerase TMX3 (EC 5.3.4.1) (Thioredoxin domain-containing protein 10) (Thioredoxin-related transmembrane protein 3)	TMX3
Q9UBU9	-0.27954279828935	-0.27954279828935	-1.62465906500104	0.189502678964202	0.32367610859579	-5.9285065920633	FALSE	3	Q9UBU9	Nuclear RNA export factor 1 (Tip-associated protein) (Tip-associating protein) (mRNA export factor TAP)	NXF1
P41250	0.0792239354989841	0.0792239354989841	1.62357846978771	0.18972973423523	0.323726359038861	-5.92978098519583	FALSE	3	P41250	Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1)	GARS1
P49773	0.0691487507227352	0.0691487507227352	1.61788349900377	0.190931204332578	0.325392966481076	-5.93649543423162	FALSE	3	P49773	Adenosine 5'-monophosphoramidase HINT1 (EC 3.9.1.-) (Desumoylating isopeptidase HINT1) (EC 3.4.22.-) (Histidine triad nucleotide-binding protein 1) (Protein kinase C inhibitor 1) (Protein kinase C-interacting protein 1) (PKCI-1)	HINT1
Q5TCI8	0.193916083255302	0.193916083255302	1.61706853099734	0.191103805711108	0.325392966481076	-5.93745603107491	FALSE	3	Q5TCI8	Lamin A/C	LMNA
O43920	-0.0536117607363978	-0.0536117607363977	-1.61497610642816	0.191547726084908	0.325810150910779	-5.9399220522333	FALSE	3	O43920	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Complex I-15 kDa) (CI-15 kDa) (NADH-ubiquinone oxidoreductase 15 kDa subunit)	NDUFS5
P61604	0.0518845255780384	0.0518845255780384	1.61262024510941	0.19204886090546	0.326323686891228	-5.94269801702505	FALSE	3	P61604	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10) (Early-pregnancy factor) (EPF)	HSPE1
P17655	0.155305468129954	0.155305468129954	1.61128951265699	0.192332553540816	0.326467070155292	-5.94426579920284	FALSE	3	P17655	Calpain-2 catalytic subunit (EC 3.4.22.53) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain large polypeptide L2) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)	CAPN2
P45880	0.057482204095644	0.057482204095644	1.60716496353515	0.193214705484548	0.327624935386843	-5.94912391236107	FALSE	3	P45880	Voltage-dependent anion-selective channel protein 2 (VDAC-2) (hVDAC2) (Outer mitochondrial membrane protein porin 2)	VDAC2
Q6IAA8	-0.0816072208118562	-0.0816072208118562	-1.60569942370523	0.193529196240595	0.327708066506922	-5.95084967532689	FALSE	3	Q6IAA8	Ragulator complex protein LAMTOR1 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 1) (Lipid raft adaptor protein p18) (Protein associated with DRMs and endosomes) (p27Kip1-releasing factor from RhoA) (p27RF-Rho)	LAMTOR1
P20339	0.0738013412970994	0.0738013412970994	1.60507264898066	0.19366386347906	0.327708066506922	-5.95158767181661	FALSE	3	P20339	Ras-related protein Rab-5A (EC 3.6.5.2)	RAB5A
A0A024R7W5	0.0558111396736123	0.0558111396736122	1.60321303029662	0.194064007564297	0.328046279040576	-5.95377703618871	FALSE	3	A0A024R7W5	YTH domain-containing family protein	YTHDF3
Q9NSE4	-0.0854166223485776	-0.0854166223485776	-1.60068850204491	0.194608641299212	0.328627788090834	-5.9567486190746	FALSE	3	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	IARS2
C9JQD0	1.99988926465646	1.99988926465646	1.75572243024916	0.195217351201193	0.329316190800776	-5.59428489881882	FALSE	2	C9JQD0	Crystallin zeta like 1	CRYZL1
P55036	-0.209368798922651	-0.209368798922651	-1.59561520879162	0.195708091276324	0.329804376039732	-5.96271822013659	FALSE	3	P55036	26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (Antisecretory factor 1) (AF) (ASF) (Multiubiquitin chain-binding protein)	PSMD4
B7Z9I1	0.103621090647724	0.103621090647724	1.58540398439369	0.197941187143366	0.332800491221084	-5.97472476427736	FALSE	3	B7Z9I1	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (EC 1.3.8.7)	
Q9UJS0	0.132672560631538	0.132672560631538	1.58490804605986	0.198050334844825	0.332800491221084	-5.97530759383925	FALSE	3	Q9UJS0	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial (Calcium-binding mitochondrial carrier protein Aralar2) (ARALAR-related gene 2) (ARALAR2) (Citrin) (Mitochondrial aspartate glutamate carrier 2) (Solute carrier family 25 member 13)	SLC25A13
A0A1B0GWJ0	0.120712425708026	0.120712425708026	1.58470277440566	0.19809553048874	0.332800491221084	-5.97554882188795	FALSE	3	A0A1B0GWJ0	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	ADSL
A0A2R8YGH5	-0.286690559805104	-0.286690559805104	-1.57339797792458	0.20060162949566	0.336665439665871	-5.98882611741347	FALSE	3	A0A2R8YGH5	AP complex subunit sigma	AP1S1
H0YHG0	-0.0717302426736859	-0.0717302426736859	-1.57221474169814	0.200865881800685	0.336763883714967	-5.99021491720111	FALSE	3	H0YHG0	DnaJ homolog subfamily C member 14	
Q5T7U0	0.149101955968086	0.149101955968086	1.56766823072181	0.201884708417098	0.337780543807156	-5.99554968224776	FALSE	3	Q5T7U0	General transcription factor IIIC subunit 5	GTF3C5
J3KMZ9	0.156019993212269	0.156019993212269	1.71578193792665	0.202461681476617	0.338400239039488	-5.63750888968437	FALSE	2	J3KMZ9	Low-density lipoprotein receptor	LDLR
F8W031	0.185467157708398	0.185467157708398	1.56290309381277	0.202958431669882	0.338497115552223	-6.00113819201776	FALSE	3	F8W031	DUF3456 domain-containing protein	
P42704	-0.0649181561405504	-0.0649181561405504	-1.56216414183629	0.203125482140747	0.338497115552223	-6.00200456925433	FALSE	3	P42704	Leucine-rich PPR motif-containing protein, mitochondrial (130 kDa leucine-rich protein) (LRP 130) (GP130)	LRPPRC
Q32Q12	0.05311970721751	0.05311970721751	1.56210172131339	0.203139599870473	0.338497115552223	-6.00207775039393	FALSE	3	Q32Q12	Nucleoside diphosphate kinase (EC 2.7.4.6)	NME1-NME2
Q9H1E3	0.0690703166110628	0.0690703166110628	1.55801212958414	0.204066824322842	0.339696603903268	-6.00687124580273	FALSE	3	Q9H1E3	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 (P1)	NUCKS1
A0A0B4J2A0	-0.372419543994593	-0.372419543994593	-1.69743376945807	0.205898161170283	0.342397145174541	-5.65740058635543	FALSE	2	A0A0B4J2A0	Carbohydrate kinase FGGY N-terminal domain-containing protein	
P26038	0.0530498819790892	0.0530498819790892	1.5479776349879	0.206361019357035	0.342818813090085	-6.01862354425839	FALSE	3	P26038	Moesin (Membrane-organizing extension spike protein)	MSN
P53618	-0.104215145553206	-0.104215145553206	-1.54408933468757	0.20725734536213	0.343958998686088	-6.02317382523685	FALSE	3	P53618	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	COPB1
Q8WVY7	-0.109190806731581	-0.109190806731581	-1.53934481339965	0.208356636870347	0.34543337165347	-6.02872326122316	FALSE	3	Q8WVY7	Ubiquitin-like domain-containing CTD phosphatase 1 (EC 3.1.3.16) (Nuclear proteasome inhibitor UBLCP1)	UBLCP1
G5E9Q6	0.100070684362494	0.100070684362494	1.53733559052396	0.208824026976511	0.345521847360499	-6.03107239828893	FALSE	3	G5E9Q6	Profilin	PFN2
O43676	0.15752341976223	0.15752341976223	1.53705273980369	0.208889913412273	0.345521847360499	-6.03140305486188	FALSE	3	O43676	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 (Complex I-B12) (CI-B12) (NADH-ubiquinone oxidoreductase B12 subunit)	NDUFB3
A6NDG6	0.119690661487232	0.119690661487232	1.53639664450825	0.209042827066089	0.345521847360499	-6.03216999587955	FALSE	3	A6NDG6	Glycerol-3-phosphate phosphatase (G3PP) (EC 3.1.3.21) (Aspartate-based ubiquitous Mg(2+)-dependent phosphatase) (AUM) (EC 3.1.3.48) (Phosphoglycolate phosphatase) (PGP)	PGP
Q8N3U4	0.176067405785935	0.176067405785935	2.10778041586799	0.209902555015587	0.346593130156786	-4.97901022244897	FALSE	1	Q8N3U4	Cohesin subunit SA-2 (SCC3 homolog 2) (Stromal antigen 2)	STAG2
A0A1W2PQS6	-0.366285700124758	-0.366285700124758	-1.52740756482202	0.211149839783695	0.348301548404525	-6.04267150724448	FALSE	3	A0A1W2PQS6	diphosphoinositol-polyphosphate diphosphatase (EC 3.6.1.52)	RPS10-NUDT3
P20700	-0.0551748282421982	-0.0551748282421981	-1.51894421742259	0.213154130422362	0.351068603514854	-6.05254792880496	FALSE	3	P20700	Lamin-B1	LMNB1
O43488	0.0732694693054484	0.0732694693054483	1.51851647904037	0.213255958789548	0.351068603514854	-6.05304679696209	FALSE	3	O43488	Aflatoxin B1 aldehyde reductase member 2 (EC 1.1.1.n11) (AFB1 aldehyde reductase 1) (AFB1-AR 1) (Aldoketoreductase 7) (Succinic semialdehyde reductase) (SSA reductase)	AKR7A2
P00491	-0.296972318974782	-0.296972318974782	-1.51289161894839	0.214599806198351	0.352926187302107	-6.05960441283319	FALSE	3	P00491	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	PNP
P11940	0.0545131278679663	0.0545131278679663	1.50765835348615	0.215858107102659	0.354544800667996	-6.06570106677755	FALSE	3	P11940	Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)	PABPC1
O43660	-0.0517734836644909	-0.0517734836644908	-1.50700014409059	0.216016917623113	0.354544800667996	-6.06646756147698	FALSE	3	O43660	Pleiotropic regulator 1	PLRG1
P52306	-0.236291977241875	-0.236291977241875	-1.64215661415472	0.216682499987664	0.355281216195989	-5.71743471318004	FALSE	2	P52306	Rap1 GTPase-GDP dissociation stimulator 1 (Exchange factor smgGDS) (SMG GDS protein) (SMG P21 stimulatory GDP/GTP exchange protein)	RAP1GDS1
A0A1W2PNM1	-0.0800765370643828	-0.0800765370643828	-1.50197389601123	0.217233692558304	0.355828788410502	-6.07231841325079	FALSE	3	A0A1W2PNM1	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	HADH
